M,N,K,Kernel,Threads,PR,PC,SerialTime(s),AvgTime(s),FLOPS,Speedup,Error
12288,4096,32,4,256,2,2,0.394,0.011,2.956959e+11,3.613330e+01,8.949427e-07
12288,4096,32,4,576,2,2,0.394,0.020,1.636273e+11,1.999485e+01,8.949427e-07
12288,4096,32,4,1024,2,2,0.394,0.034,9.420217e+10,1.151127e+01,8.949427e-07
24576,8192,3,4,64,2,2,0.747,0.007,1.771797e+11,1.095614e+02,1.257658e-06
24576,8192,3,4,256,2,2,0.747,0.007,1.753430e+11,1.084256e+02,1.257658e-06
24576,8192,3,4,576,2,2,0.747,0.011,1.139524e+11,7.046392e+01,1.257658e-06
24576,8192,3,4,1024,2,2,0.747,0.021,5.786165e+10,3.577949e+01,1.257658e-06
24576,8192,6,4,64,2,2,0.883,0.010,2.436907e+11,8.907787e+01,1.266485e-06
24576,8192,6,4,256,2,2,0.883,0.010,2.471714e+11,9.035018e+01,1.266485e-06
24576,8192,6,4,576,2,2,0.883,0.014,1.779915e+11,6.506238e+01,1.266485e-06
24576,8192,6,4,1024,2,2,0.883,0.027,9.094471e+10,3.324362e+01,1.266485e-06
24576,8192,8,4,64,2,2,0.745,0.010,3.233126e+11,7.478798e+01,1.265975e-06
24576,8192,8,4,256,2,2,0.745,0.010,3.238424e+11,7.491052e+01,1.265975e-06
24576,8192,8,4,576,2,2,0.745,0.017,1.930544e+11,4.465692e+01,1.265975e-06
24576,8192,8,4,1024,2,2,0.745,0.031,1.042098e+11,2.410559e+01,1.265975e-06
24576,8192,20,4,64,2,2,1.166,0.025,3.240014e+11,4.692289e+01,1.257365e-06
24576,8192,20,4,256,2,2,1.166,0.018,4.409658e+11,6.386203e+01,1.257365e-06
24576,8192,20,4,576,2,2,1.166,0.033,2.464245e+11,3.568796e+01,1.257365e-06
24576,8192,20,4,1024,2,2,1.166,0.051,1.583036e+11,2.292602e+01,1.257365e-06
24576,8192,32,4,64,2,2,1.587,0.051,2.531176e+11,3.116657e+01,1.262023e-06
24576,8192,32,4,256,2,2,1.587,0.028,4.614130e+11,5.681414e+01,1.262023e-06
24576,8192,32,4,576,2,2,1.587,0.060,2.136680e+11,2.630911e+01,1.262023e-06
24576,8192,32,4,1024,2,2,1.587,0.080,1.616148e+11,1.989975e+01,1.262023e-06
49152,16384,3,4,64,2,2,2.858,0.031,1.571686e+11,9.296258e+01,1.785637e-06
49152,16384,3,4,256,2,2,2.858,0.035,1.385047e+11,8.192320e+01,1.785637e-06
49152,16384,3,4,576,2,2,2.858,0.053,9.202694e+10,5.443239e+01,1.785637e-06
49152,16384,3,4,1024,2,2,2.858,0.098,4.924636e+10,2.912840e+01,1.785637e-06
49152,16384,6,4,64,2,2,3.533,0.042,2.281059e+11,8.339020e+01,1.780594e-06
49152,16384,6,4,256,2,2,3.533,0.052,1.848152e+11,6.756412e+01,1.780594e-06
49152,16384,6,4,576,2,2,3.533,0.078,1.233577e+11,4.509668e+01,1.780594e-06
49152,16384,6,4,1024,2,2,3.533,0.138,7.017274e+10,2.565351e+01,1.780594e-06
49152,16384,8,4,64,2,2,2.834,0.075,1.711392e+11,3.764601e+01,1.785413e-06
49152,16384,8,4,256,2,2,2.834,0.090,1.436268e+11,3.159403e+01,1.785413e-06
49152,16384,8,4,576,2,2,2.834,0.126,1.021268e+11,2.246514e+01,1.785413e-06
49152,16384,8,4,1024,2,2,2.834,0.191,6.756505e+10,1.486249e+01,1.785413e-06
49152,16384,20,4,64,2,2,4.678,0.392,8.219509e+10,1.193789e+01,1.781262e-06
49152,16384,20,4,256,2,2,4.678,0.235,1.372958e+11,1.994064e+01,1.781262e-06
49152,16384,20,4,576,2,2,4.678,0.308,1.046675e+11,1.520175e+01,1.781262e-06
49152,16384,20,4,1024,2,2,4.678,0.449,7.167880e+10,1.041052e+01,1.781262e-06
49152,16384,32,4,64,2,2,6.320,0.698,7.380089e+10,9.049618e+00,1.777701e-06
49152,16384,32,4,256,2,2,6.320,0.466,1.105780e+11,1.355930e+01,1.777701e-06
49152,16384,32,4,576,2,2,6.320,0.642,8.028969e+10,9.845289e+00,1.777701e-06
49152,16384,32,4,1024,2,2,6.320,0.729,7.066207e+10,8.664730e+00,1.777701e-06
3072,1024,3,1,64,3,3,0.013,0.001,1.984516e+10,1.325754e+01,4.581087e-07
3072,1024,3,1,256,3,3,0.013,0.001,1.920149e+10,1.282753e+01,4.581087e-07
3072,1024,3,1,576,3,3,0.013,0.001,1.896350e+10,1.266855e+01,4.581087e-07
3072,1024,3,1,1024,3,3,0.013,0.001,1.748552e+10,1.168118e+01,4.581087e-07
3072,1024,6,1,64,3,3,0.015,0.001,3.949873e+10,1.600158e+01,4.577817e-07
3072,1024,6,1,256,3,3,0.015,0.001,3.837580e+10,1.554666e+01,4.577817e-07
3072,1024,6,1,576,3,3,0.015,0.001,3.791137e+10,1.535851e+01,4.577817e-07
3072,1024,6,1,1024,3,3,0.015,0.001,3.482655e+10,1.410880e+01,4.577817e-07
3072,1024,8,1,64,3,3,0.013,0.001,5.287053e+10,1.360290e+01,4.600663e-07
3072,1024,8,1,256,3,3,0.013,0.001,5.116105e+10,1.316307e+01,4.600663e-07
3072,1024,8,1,576,3,3,0.013,0.001,5.056921e+10,1.301080e+01,4.600663e-07
3072,1024,8,1,1024,3,3,0.013,0.001,4.652143e+10,1.196936e+01,4.600663e-07
3072,1024,20,1,64,3,3,0.019,0.001,1.184565e+11,1.812709e+01,4.586238e-07
3072,1024,20,1,256,3,3,0.019,0.001,1.174358e+11,1.797089e+01,4.586238e-07
3072,1024,20,1,576,3,3,0.019,0.001,1.248773e+11,1.910965e+01,4.586238e-07
3072,1024,20,1,1024,3,3,0.019,0.001,1.161664e+11,1.777664e+01,4.586238e-07
3072,1024,32,1,64,3,3,0.026,0.001,1.749287e+11,2.275581e+01,4.587644e-07
3072,1024,32,1,256,3,3,0.026,0.001,1.874790e+11,2.438843e+01,4.587644e-07
3072,1024,32,1,576,3,3,0.026,0.001,1.729892e+11,2.250350e+01,4.587644e-07
3072,1024,32,1,1024,3,3,0.026,0.001,1.858734e+11,2.417956e+01,4.587644e-07
6144,2048,3,1,64,3,3,0.046,0.001,6.403980e+10,3.916172e+01,6.422499e-07
6144,2048,3,1,256,3,3,0.046,0.001,5.689626e+10,3.479329e+01,6.422499e-07
6144,2048,3,1,576,3,3,0.046,0.001,5.100537e+10,3.119088e+01,6.422499e-07
6144,2048,3,1,1024,3,3,0.046,0.002,3.964179e+10,2.424181e+01,6.422499e-07
6144,2048,6,1,64,3,3,0.054,0.001,1.263461e+11,4.540786e+01,6.447736e-07
6144,2048,6,1,256,3,3,0.054,0.001,1.140005e+11,4.097094e+01,6.447736e-07
6144,2048,6,1,576,3,3,0.054,0.001,1.019874e+11,3.665350e+01,6.447736e-07
6144,2048,6,1,1024,3,3,0.054,0.002,8.237295e+10,2.960422e+01,6.447736e-07
6144,2048,8,1,64,3,3,0.046,0.001,1.650816e+11,3.805445e+01,6.454359e-07
6144,2048,8,1,256,3,3,0.046,0.001,1.491249e+11,3.437613e+01,6.454359e-07
6144,2048,8,1,576,3,3,0.046,0.001,1.360809e+11,3.136923e+01,6.454359e-07
6144,2048,8,1,1024,3,3,0.046,0.002,1.099658e+11,2.534920e+01,6.454359e-07
6144,2048,20,1,64,3,3,0.075,0.002,2.895420e+11,4.334504e+01,6.477362e-07
6144,2048,20,1,256,3,3,0.075,0.002,2.881938e+11,4.314322e+01,6.477362e-07
6144,2048,20,1,576,3,3,0.075,0.002,3.263103e+11,4.884934e+01,6.477362e-07
6144,2048,20,1,1024,3,3,0.075,0.002,2.750717e+11,4.117881e+01,6.477362e-07
6144,2048,32,1,64,3,3,0.102,0.002,3.912932e+11,4.940588e+01,6.454561e-07
6144,2048,32,1,256,3,3,0.102,0.002,4.611047e+11,5.822050e+01,6.454561e-07
6144,2048,32,1,576,3,3,0.102,0.002,3.767648e+11,4.757149e+01,6.454561e-07
6144,2048,32,1,1024,3,3,0.102,0.002,4.378904e+11,5.528939e+01,6.454561e-07
12288,4096,3,1,64,3,3,0.194,0.002,1.427126e+11,9.144431e+01,9.175654e-07
12288,4096,3,1,256,3,3,0.194,0.003,1.126277e+11,7.216718e+01,9.175654e-07
12288,4096,3,1,576,3,3,0.194,0.003,9.041796e+10,5.793607e+01,9.175654e-07
12288,4096,3,1,1024,3,3,0.194,0.004,7.938781e+10,5.086841e+01,9.175654e-07
12288,4096,6,1,64,3,3,0.229,0.002,2.844543e+11,1.077164e+02,9.040123e-07
12288,4096,6,1,256,3,3,0.229,0.003,2.244704e+11,8.500188e+01,9.040123e-07
12288,4096,6,1,576,3,3,0.229,0.003,1.813996e+11,6.869191e+01,9.040123e-07
12288,4096,6,1,1024,3,3,0.229,0.004,1.577268e+11,5.972756e+01,9.040123e-07
12288,4096,8,1,64,3,3,0.192,0.002,3.789388e+11,9.058080e+01,9.070274e-07
12288,4096,8,1,256,3,3,0.192,0.003,2.989100e+11,7.145087e+01,9.070274e-07
12288,4096,8,1,576,3,3,0.192,0.003,2.405027e+11,5.748929e+01,9.070274e-07
12288,4096,8,1,1024,3,3,0.192,0.004,2.102947e+11,5.026844e+01,9.070274e-07
12288,4096,20,1,64,3,3,0.302,0.004,4.609060e+11,6.918522e+01,9.065863e-07
12288,4096,20,1,256,3,3,0.302,0.004,4.781475e+11,7.177329e+01,9.065863e-07
12288,4096,20,1,576,3,3,0.302,0.004,5.605503e+11,8.414254e+01,9.065863e-07
12288,4096,20,1,1024,3,3,0.302,0.004,5.217041e+11,7.831145e+01,9.065863e-07
12288,4096,32,1,64,3,3,0.410,0.006,5.775509e+11,7.345981e+01,9.086830e-07
12288,4096,32,1,256,3,3,0.410,0.004,7.654495e+11,9.735899e+01,9.086830e-07
12288,4096,32,1,576,3,3,0.410,0.006,5.471667e+11,6.959517e+01,9.086830e-07
12288,4096,32,1,1024,3,3,0.410,0.004,8.369779e+11,1.064568e+02,9.086830e-07
24576,8192,3,1,64,3,3,0.774,0.007,1.846866e+11,1.183625e+02,1.277601e-06
24576,8192,3,1,256,3,3,0.774,0.008,1.565589e+11,1.003360e+02,1.277601e-06
24576,8192,3,1,576,3,3,0.774,0.011,1.112825e+11,7.131907e+01,1.277601e-06
24576,8192,3,1,1024,3,3,0.774,0.013,9.571385e+10,6.134138e+01,1.277601e-06
24576,8192,6,1,64,3,3,0.905,0.007,3.663575e+11,1.372029e+02,1.281940e-06
24576,8192,6,1,256,3,3,0.905,0.008,3.102377e+11,1.161857e+02,1.281940e-06
24576,8192,6,1,576,3,3,0.905,0.011,2.210294e+11,8.277672e+01,1.281940e-06
24576,8192,6,1,1024,3,3,0.905,0.013,1.899590e+11,7.114066e+01,1.281940e-06
24576,8192,8,1,64,3,3,0.769,0.007,4.870424e+11,1.163241e+02,1.282401e-06
24576,8192,8,1,256,3,3,0.769,0.008,4.147792e+11,9.906489e+01,1.282401e-06
24576,8192,8,1,576,3,3,0.769,0.011,2.959815e+11,7.069154e+01,1.282401e-06
24576,8192,8,1,1024,3,3,0.769,0.013,2.545928e+11,6.080636e+01,1.282401e-06
24576,8192,20,1,64,3,3,1.206,0.015,5.389328e+11,8.070018e+01,1.275878e-06
24576,8192,20,1,256,3,3,1.206,0.014,5.597413e+11,8.381607e+01,1.275878e-06
24576,8192,20,1,576,3,3,1.206,0.012,6.739429e+11,1.009167e+02,1.275878e-06
24576,8192,20,1,1024,3,3,1.206,0.013,6.317214e+11,9.459442e+01,1.275878e-06
24576,8192,32,1,64,3,3,1.658,0.019,6.640320e+11,8.545519e+01,1.277182e-06
24576,8192,32,1,256,3,3,1.658,0.015,8.844289e+11,1.138184e+02,1.277182e-06
24576,8192,32,1,576,3,3,1.658,0.021,6.020073e+11,7.747314e+01,1.277182e-06
24576,8192,32,1,1024,3,3,1.658,0.013,1.009788e+12,1.299511e+02,1.277182e-06
49152,16384,3,1,64,3,3,3.092,0.026,1.862243e+11,1.191516e+02,1.809129e-06
49152,16384,3,1,256,3,3,3.092,0.030,1.623269e+11,1.038613e+02,1.809129e-06
49152,16384,3,1,576,3,3,3.092,0.040,1.220549e+11,7.809417e+01,1.809129e-06
49152,16384,3,1,1024,3,3,3.092,0.048,1.002119e+11,6.411842e+01,1.809129e-06
49152,16384,6,1,64,3,3,3.658,0.026,3.703940e+11,1.402013e+02,1.806375e-06
49152,16384,6,1,256,3,3,3.658,0.030,3.236069e+11,1.224915e+02,1.806375e-06
49152,16384,6,1,576,3,3,3.658,0.040,2.399638e+11,9.083098e+01,1.806375e-06
49152,16384,6,1,1024,3,3,3.658,0.049,1.991469e+11,7.538100e+01,1.806375e-06
49152,16384,8,1,64,3,3,3.076,0.026,4.916435e+11,1.173874e+02,1.806868e-06
49152,16384,8,1,256,3,3,3.076,0.030,4.312010e+11,1.029558e+02,1.806868e-06
49152,16384,8,1,576,3,3,3.076,0.040,3.247757e+11,7.754514e+01,1.806868e-06
49152,16384,8,1,1024,3,3,3.076,0.049,2.653821e+11,6.336402e+01,1.806868e-06
49152,16384,20,1,64,3,3,4.834,0.059,5.418700e+11,8.131993e+01,1.804481e-06
49152,16384,20,1,256,3,3,4.834,0.057,5.610903e+11,8.420437e+01,1.804481e-06
49152,16384,20,1,576,3,3,4.834,0.046,7.037072e+11,1.056073e+02,1.804481e-06
49152,16384,20,1,1024,3,3,4.834,0.050,6.502471e+11,9.758438e+01,1.804481e-06
49152,16384,32,1,64,3,3,6.554,0.078,6.588551e+11,8.378175e+01,1.803131e-06
49152,16384,32,1,256,3,3,6.554,0.059,8.785262e+11,1.117157e+02,1.803131e-06
49152,16384,32,1,576,3,3,6.554,0.081,6.384016e+11,8.118082e+01,1.803131e-06
49152,16384,32,1,1024,3,3,6.554,0.050,1.028626e+12,1.308028e+02,1.803131e-06
3072,1024,3,2,64,3,3,0.013,0.001,1.875319e+10,1.289867e+01,4.581087e-07
3072,1024,3,2,256,3,3,0.013,0.001,1.874954e+10,1.289616e+01,4.581087e-07
3072,1024,3,2,576,3,3,0.013,0.001,1.834490e+10,1.261785e+01,4.581087e-07
3072,1024,3,2,1024,3,3,0.013,0.001,1.696663e+10,1.166985e+01,4.581087e-07
3072,1024,6,2,64,3,3,0.015,0.001,3.681846e+10,1.489470e+01,4.577817e-07
3072,1024,6,2,256,3,3,0.015,0.001,3.758093e+10,1.520315e+01,4.577817e-07
3072,1024,6,2,576,3,3,0.015,0.001,3.670175e+10,1.484748e+01,4.577817e-07
3072,1024,6,2,1024,3,3,0.015,0.001,3.391902e+10,1.372174e+01,4.577817e-07
3072,1024,8,2,64,3,3,0.013,0.001,4.871893e+10,1.253496e+01,4.600663e-07
3072,1024,8,2,256,3,3,0.013,0.001,4.962405e+10,1.276784e+01,4.600663e-07
3072,1024,8,2,576,3,3,0.013,0.001,4.953044e+10,1.274376e+01,4.600663e-07
3072,1024,8,2,1024,3,3,0.013,0.001,4.500082e+10,1.157832e+01,4.600663e-07
3072,1024,20,2,64,3,3,0.020,0.001,1.205528e+11,1.882060e+01,4.586238e-07
3072,1024,20,2,256,3,3,0.020,0.001,1.160011e+11,1.810999e+01,4.586238e-07
3072,1024,20,2,576,3,3,0.020,0.001,1.212925e+11,1.893608e+01,4.586238e-07
3072,1024,20,2,1024,3,3,0.020,0.001,1.123393e+11,1.753832e+01,4.586238e-07
3072,1024,32,2,64,3,3,0.026,0.001,1.760461e+11,2.297201e+01,4.587644e-07
3072,1024,32,2,256,3,3,0.026,0.001,1.858811e+11,2.425537e+01,4.587644e-07
3072,1024,32,2,576,3,3,0.026,0.001,1.647278e+11,2.149511e+01,4.587644e-07
3072,1024,32,2,1024,3,3,0.026,0.001,1.802232e+11,2.351709e+01,4.587644e-07
6144,2048,3,2,64,3,3,0.048,0.001,5.655646e+10,3.625738e+01,6.422499e-07
6144,2048,3,2,256,3,3,0.048,0.001,5.675760e+10,3.638633e+01,6.422499e-07
6144,2048,3,2,576,3,3,0.048,0.002,4.788999e+10,3.070145e+01,6.422499e-07
6144,2048,3,2,1024,3,3,0.048,0.002,3.893057e+10,2.495772e+01,6.422499e-07
6144,2048,6,2,64,3,3,0.055,0.001,1.140522e+11,4.144951e+01,6.447736e-07
6144,2048,6,2,256,3,3,0.055,0.001,1.135521e+11,4.126776e+01,6.447736e-07
6144,2048,6,2,576,3,3,0.055,0.002,9.454795e+10,3.436117e+01,6.447736e-07
6144,2048,6,2,1024,3,3,0.055,0.002,7.776924e+10,2.826336e+01,6.447736e-07
6144,2048,8,2,64,3,3,0.048,0.001,1.517916e+11,3.636173e+01,6.454359e-07
6144,2048,8,2,256,3,3,0.048,0.001,1.514248e+11,3.627385e+01,6.454359e-07
6144,2048,8,2,576,3,3,0.048,0.002,1.222787e+11,2.929190e+01,6.454359e-07
6144,2048,8,2,1024,3,3,0.048,0.002,1.037443e+11,2.485198e+01,6.454359e-07
6144,2048,20,2,64,3,3,0.075,0.002,3.054732e+11,4.566826e+01,6.477362e-07
6144,2048,20,2,256,3,3,0.075,0.002,2.923753e+11,4.371013e+01,6.477362e-07
6144,2048,20,2,576,3,3,0.075,0.002,3.152612e+11,4.713156e+01,6.477362e-07
6144,2048,20,2,1024,3,3,0.075,0.002,2.590165e+11,3.872298e+01,6.477362e-07
6144,2048,32,2,64,3,3,0.101,0.002,4.112901e+11,5.182439e+01,6.454561e-07
6144,2048,32,2,256,3,3,0.101,0.002,4.697715e+11,5.919330e+01,6.454561e-07
6144,2048,32,2,576,3,3,0.101,0.002,3.467809e+11,4.369595e+01,6.454561e-07
6144,2048,32,2,1024,3,3,0.101,0.002,4.140867e+11,5.217677e+01,6.454561e-07
12288,4096,3,2,64,3,3,0.193,0.002,1.485373e+11,9.510731e+01,9.175654e-07
12288,4096,3,2,256,3,3,0.193,0.003,1.161443e+11,7.436633e+01,9.175654e-07
12288,4096,3,2,576,3,3,0.193,0.004,8.037722e+10,5.146494e+01,9.175654e-07
12288,4096,3,2,1024,3,3,0.193,0.004,7.449156e+10,4.769639e+01,9.175654e-07
12288,4096,6,2,64,3,3,0.229,0.002,2.969861e+11,1.123833e+02,9.040123e-07
12288,4096,6,2,256,3,3,0.229,0.003,2.320897e+11,8.782569e+01,9.040123e-07
12288,4096,6,2,576,3,3,0.229,0.004,1.607679e+11,6.083662e+01,9.040123e-07
12288,4096,6,2,1024,3,3,0.229,0.004,1.488961e+11,5.634417e+01,9.040123e-07
12288,4096,8,2,64,3,3,0.193,0.002,3.987970e+11,9.549510e+01,9.070274e-07
12288,4096,8,2,256,3,3,0.193,0.003,3.092933e+11,7.406273e+01,9.070274e-07
12288,4096,8,2,576,3,3,0.193,0.004,2.143572e+11,5.132954e+01,9.070274e-07
12288,4096,8,2,1024,3,3,0.193,0.004,1.985019e+11,4.753287e+01,9.070274e-07
12288,4096,20,2,64,3,3,0.301,0.004,5.222339e+11,7.799896e+01,9.065863e-07
12288,4096,20,2,256,3,3,0.301,0.004,5.080082e+11,7.587427e+01,9.065863e-07
12288,4096,20,2,576,3,3,0.301,0.004,5.352694e+11,7.994589e+01,9.065863e-07
12288,4096,20,2,1024,3,3,0.301,0.004,4.964043e+11,7.414114e+01,9.065863e-07
12288,4096,32,2,64,3,3,0.412,0.005,6.212996e+11,7.952237e+01,9.086830e-07
12288,4096,32,2,256,3,3,0.412,0.004,8.064166e+11,1.032162e+02,9.086830e-07
12288,4096,32,2,576,3,3,0.412,0.007,4.889729e+11,6.258540e+01,9.086830e-07
12288,4096,32,2,1024,3,3,0.412,0.004,7.934642e+11,1.015583e+02,9.086830e-07
24576,8192,3,2,64,3,3,0.774,0.006,1.860334e+11,1.191460e+02,1.277601e-06
24576,8192,3,2,256,3,3,0.774,0.007,1.678744e+11,1.075160e+02,1.277601e-06
24576,8192,3,2,576,3,3,0.774,0.012,9.737258e+10,6.236275e+01,1.277601e-06
24576,8192,3,2,1024,3,3,0.774,0.014,8.919297e+10,5.712408e+01,1.277601e-06
24576,8192,6,2,64,3,3,0.901,0.006,3.731924e+11,1.391605e+02,1.281940e-06
24576,8192,6,2,256,3,3,0.901,0.007,3.354272e+11,1.250781e+02,1.281940e-06
24576,8192,6,2,576,3,3,0.901,0.012,1.947716e+11,7.262876e+01,1.281940e-06
24576,8192,6,2,1024,3,3,0.901,0.014,1.783043e+11,6.648824e+01,1.281940e-06
24576,8192,8,2,64,3,3,0.765,0.006,4.963379e+11,1.178726e+02,1.282401e-06
24576,8192,8,2,256,3,3,0.765,0.007,4.477630e+11,1.063368e+02,1.282401e-06
24576,8192,8,2,576,3,3,0.765,0.012,2.593371e+11,6.158856e+01,1.282401e-06
24576,8192,8,2,1024,3,3,0.765,0.014,2.380440e+11,5.653176e+01,1.282401e-06
24576,8192,20,2,64,3,3,1.201,0.012,6.458449e+11,9.635538e+01,1.275878e-06
24576,8192,20,2,256,3,3,1.201,0.013,6.206522e+11,9.259680e+01,1.275878e-06
24576,8192,20,2,576,3,3,1.201,0.012,6.457433e+11,9.634021e+01,1.275878e-06
24576,8192,20,2,1024,3,3,1.201,0.014,5.921605e+11,8.834605e+01,1.275878e-06
24576,8192,32,2,64,3,3,1.667,0.017,7.424693e+11,9.604971e+01,1.277182e-06
24576,8192,32,2,256,3,3,1.667,0.013,9.833768e+11,1.272148e+02,1.277182e-06
24576,8192,32,2,576,3,3,1.667,0.024,5.361678e+11,6.936147e+01,1.277182e-06
24576,8192,32,2,1024,3,3,1.667,0.014,9.468690e+11,1.224919e+02,1.277182e-06
49152,16384,3,2,64,3,3,3.091,0.024,2.012723e+11,1.287557e+02,1.809129e-06
49152,16384,3,2,256,3,3,3.091,0.028,1.755258e+11,1.122854e+02,1.809129e-06
49152,16384,3,2,576,3,3,3.091,0.047,1.023341e+11,6.546405e+01,1.809129e-06
49152,16384,3,2,1024,3,3,3.091,0.051,9.397485e+10,6.011654e+01,1.809129e-06
49152,16384,6,2,64,3,3,3.654,0.024,4.012176e+11,1.516950e+02,1.806375e-06
49152,16384,6,2,256,3,3,3.654,0.028,3.505760e+11,1.325481e+02,1.806375e-06
49152,16384,6,2,576,3,3,3.654,0.047,2.049042e+11,7.747153e+01,1.806375e-06
49152,16384,6,2,1024,3,3,3.654,0.051,1.880415e+11,7.109597e+01,1.806375e-06
49152,16384,8,2,64,3,3,3.073,0.024,5.359423e+11,1.278049e+02,1.806868e-06
49152,16384,8,2,256,3,3,3.073,0.028,4.680123e+11,1.116058e+02,1.806868e-06
49152,16384,8,2,576,3,3,3.073,0.047,2.733588e+11,6.518722e+01,1.806868e-06
49152,16384,8,2,1024,3,3,3.073,0.051,2.507636e+11,5.979900e+01,1.806868e-06
49152,16384,20,2,64,3,3,4.839,0.051,6.313038e+11,9.483748e+01,1.804481e-06
49152,16384,20,2,256,3,3,4.839,0.051,6.256216e+11,9.398387e+01,1.804481e-06
49152,16384,20,2,576,3,3,4.839,0.047,6.823674e+11,1.025085e+02,1.804481e-06
49152,16384,20,2,1024,3,3,4.839,0.051,6.261731e+11,9.406672e+01,1.804481e-06
49152,16384,32,2,64,3,3,6.532,0.073,7.104420e+11,9.003422e+01,1.803131e-06
49152,16384,32,2,256,3,3,6.532,0.052,9.890414e+11,1.253411e+02,1.803131e-06
49152,16384,32,2,576,3,3,6.532,0.090,5.703567e+11,7.228123e+01,1.803131e-06
49152,16384,32,2,1024,3,3,6.532,0.051,1.002008e+12,1.269844e+02,1.803131e-06
3072,1024,3,3,64,3,3,0.013,0.002,1.108483e+10,7.622886e+00,4.581087e-07
3072,1024,3,3,256,3,3,0.013,0.002,1.016999e+10,6.993766e+00,4.581087e-07
3072,1024,3,3,576,3,3,0.013,0.002,8.163054e+09,5.613621e+00,4.581087e-07
3072,1024,3,3,1024,3,3,0.013,0.004,5.344242e+09,3.675163e+00,4.581087e-07
3072,1024,6,3,64,3,3,0.015,0.002,1.958662e+10,7.808187e+00,4.577817e-07
3072,1024,6,3,256,3,3,0.015,0.002,1.605355e+10,6.399733e+00,4.577817e-07
3072,1024,6,3,576,3,3,0.015,0.003,1.275896e+10,5.086348e+00,4.577817e-07
3072,1024,6,3,1024,3,3,0.015,0.004,8.392230e+09,3.345555e+00,4.577817e-07
3072,1024,8,3,64,3,3,0.013,0.002,2.729364e+10,7.025213e+00,4.600663e-07
3072,1024,8,3,256,3,3,0.013,0.002,2.226747e+10,5.731510e+00,4.600663e-07
3072,1024,8,3,576,3,3,0.013,0.003,1.613739e+10,4.153666e+00,4.600663e-07
3072,1024,8,3,1024,3,3,0.013,0.005,1.008066e+10,2.594701e+00,4.600663e-07
3072,1024,20,3,64,3,3,0.020,0.003,4.024472e+10,6.430098e+00,4.586238e-07
3072,1024,20,3,256,3,3,0.020,0.004,3.245825e+10,5.186015e+00,4.586238e-07
3072,1024,20,3,576,3,3,0.020,0.006,2.264504e+10,3.618110e+00,4.586238e-07
3072,1024,20,3,1024,3,3,0.020,0.009,1.371887e+10,2.191931e+00,4.586238e-07
3072,1024,32,3,64,3,3,0.027,0.004,4.991332e+10,6.657091e+00,4.587644e-07
3072,1024,32,3,256,3,3,0.027,0.006,3.598276e+10,4.799130e+00,4.587644e-07
3072,1024,32,3,576,3,3,0.027,0.008,2.513007e+10,3.351674e+00,4.587644e-07
3072,1024,32,3,1024,3,3,0.027,0.013,1.501128e+10,2.002100e+00,4.587644e-07
6144,2048,3,3,64,3,3,0.047,0.002,3.492184e+10,2.184335e+01,6.422499e-07
6144,2048,3,3,256,3,3,0.047,0.003,2.689953e+10,1.682545e+01,6.422499e-07
6144,2048,3,3,576,3,3,0.047,0.004,1.923824e+10,1.203337e+01,6.422499e-07
6144,2048,3,3,1024,3,3,0.047,0.006,1.187508e+10,7.427773e+00,6.422499e-07
6144,2048,6,3,64,3,3,0.057,0.003,5.557621e+10,2.102055e+01,6.447736e-07
6144,2048,6,3,256,3,3,0.057,0.004,4.121728e+10,1.558958e+01,6.447736e-07
6144,2048,6,3,576,3,3,0.057,0.005,2.932045e+10,1.108985e+01,6.447736e-07
6144,2048,6,3,1024,3,3,0.057,0.008,1.815597e+10,6.867121e+00,6.447736e-07
6144,2048,8,3,64,3,3,0.048,0.003,7.465862e+10,1.785452e+01,6.454359e-07
6144,2048,8,3,256,3,3,0.048,0.004,5.592858e+10,1.337525e+01,6.454359e-07
6144,2048,8,3,576,3,3,0.048,0.005,3.660869e+10,8.754924e+00,6.454359e-07
6144,2048,8,3,1024,3,3,0.048,0.009,2.163262e+10,5.173414e+00,6.454359e-07
6144,2048,20,3,64,3,3,0.075,0.005,1.010733e+11,1.511653e+01,6.477362e-07
6144,2048,20,3,256,3,3,0.075,0.007,7.564336e+10,1.131322e+01,6.477362e-07
6144,2048,20,3,576,3,3,0.075,0.010,4.838110e+10,7.235880e+00,6.477362e-07
6144,2048,20,3,1024,3,3,0.075,0.017,2.906265e+10,4.346612e+00,6.477362e-07
6144,2048,32,3,64,3,3,0.102,0.007,1.123055e+11,1.423358e+01,6.454561e-07
6144,2048,32,3,256,3,3,0.102,0.010,8.094640e+10,1.025913e+01,6.454561e-07
6144,2048,32,3,576,3,3,0.102,0.015,5.374746e+10,6.811945e+00,6.454561e-07
6144,2048,32,3,1024,3,3,0.102,0.027,3.025108e+10,3.834018e+00,6.454561e-07
12288,4096,3,3,64,3,3,0.193,0.005,6.338520e+10,4.054567e+01,9.175654e-07
12288,4096,3,3,256,3,3,0.193,0.005,5.524355e+10,3.533769e+01,9.175654e-07
12288,4096,3,3,576,3,3,0.193,0.008,3.931276e+10,2.514723e+01,9.175654e-07
12288,4096,3,3,1024,3,3,0.193,0.012,2.525505e+10,1.615492e+01,9.175654e-07
12288,4096,6,3,64,3,3,0.229,0.006,1.075602e+11,4.069578e+01,9.040123e-07
12288,4096,6,3,256,3,3,0.229,0.007,8.166117e+10,3.089679e+01,9.040123e-07
