M,N,K,Kernel,Threads,PR,PC,SerialTime(s),AvgTime(s),FLOPS,Speedup,Error
8192,8192,20,2,64,3,3,0.403,0.005,5.386901e+11,8.078058e+01,1.278351e-06
8192,8192,20,2,256,3,3,0.403,0.005,5.016586e+11,7.522743e+01,1.278351e-06
8192,8192,20,2,576,3,3,0.403,0.005,5.184366e+11,7.774342e+01,1.278351e-06
8192,8192,20,2,1024,3,3,0.403,0.005,5.285153e+11,7.925480e+01,1.278351e-06
8192,8192,32,2,64,3,3,0.553,0.007,6.288275e+11,8.100711e+01,1.276389e-06
8192,8192,32,2,256,3,3,0.553,0.005,7.870535e+11,1.013902e+02,1.276389e-06
8192,8192,32,2,576,3,3,0.553,0.008,5.318012e+11,6.850794e+01,1.276389e-06
8192,8192,32,2,1024,3,3,0.553,0.005,8.386504e+11,1.080370e+02,1.276389e-06
16384,16384,3,2,64,3,3,1.032,0.008,1.980954e+11,1.269905e+02,1.798752e-06
16384,16384,3,2,256,3,3,1.032,0.010,1.589336e+11,1.018855e+02,1.798752e-06
16384,16384,3,2,576,3,3,1.032,0.015,1.051445e+11,6.740364e+01,1.798752e-06
16384,16384,3,2,1024,3,3,1.032,0.018,9.044545e+10,5.798071e+01,1.798752e-06
16384,16384,6,2,64,3,3,1.218,0.008,3.955067e+11,1.495581e+02,1.802866e-06
16384,16384,6,2,256,3,3,1.218,0.010,3.171942e+11,1.199448e+02,1.802866e-06
16384,16384,6,2,576,3,3,1.218,0.015,2.102929e+11,7.952082e+01,1.802866e-06
16384,16384,6,2,1024,3,3,1.218,0.018,1.820566e+11,6.884347e+01,1.802866e-06
16384,16384,8,2,64,3,3,1.026,0.008,5.253509e+11,1.254399e+02,1.798708e-06
16384,16384,8,2,256,3,3,1.026,0.010,4.229888e+11,1.009986e+02,1.798708e-06
16384,16384,8,2,576,3,3,1.026,0.015,2.804303e+11,6.695936e+01,1.798708e-06
16384,16384,8,2,1024,3,3,1.026,0.018,2.426292e+11,5.793345e+01,1.798708e-06
16384,16384,20,2,64,3,3,1.629,0.017,6.348368e+11,9.628608e+01,1.799428e-06
16384,16384,20,2,256,3,3,1.629,0.018,6.116909e+11,9.277552e+01,1.799428e-06
16384,16384,20,2,576,3,3,1.629,0.015,7.004664e+11,1.062402e+02,1.799428e-06
16384,16384,20,2,1024,3,3,1.629,0.018,6.031872e+11,9.148577e+01,1.799428e-06
16384,16384,32,2,64,3,3,2.247,0.025,6.814783e+11,8.912542e+01,1.799955e-06
16384,16384,32,2,256,3,3,2.247,0.018,9.771906e+11,1.277994e+02,1.799955e-06
16384,16384,32,2,576,3,3,2.247,0.031,5.517746e+11,7.216246e+01,1.799955e-06
16384,16384,32,2,1024,3,3,2.247,0.018,9.646335e+11,1.261572e+02,1.799955e-06
1024,1024,3,3,64,3,3,0.004,0.002,3.674396e+09,2.526611e+00,4.738982e-07
1024,1024,3,3,256,3,3,0.004,0.002,3.478179e+09,2.391687e+00,4.738982e-07
1024,1024,3,3,576,3,3,0.004,0.002,3.285789e+09,2.259394e+00,4.738982e-07
1024,1024,3,3,1024,3,3,0.004,0.002,3.304345e+09,2.272154e+00,4.738982e-07
1024,1024,6,3,64,3,3,0.005,0.002,6.670565e+09,2.644139e+00,4.641920e-07
1024,1024,6,3,256,3,3,0.005,0.002,5.741944e+09,2.276044e+00,4.641920e-07
1024,1024,6,3,576,3,3,0.005,0.002,5.136469e+09,2.036040e+00,4.641920e-07
1024,1024,6,3,1024,3,3,0.005,0.002,5.081454e+09,2.014232e+00,4.641920e-07
1024,1024,8,3,64,3,3,0.004,0.002,9.217618e+09,2.370959e+00,4.710044e-07
1024,1024,8,3,256,3,3,0.004,0.002,7.821066e+09,2.011737e+00,4.710044e-07
1024,1024,8,3,576,3,3,0.004,0.002,7.081781e+09,1.821578e+00,4.710044e-07
1024,1024,8,3,1024,3,3,0.004,0.002,6.997027e+09,1.799777e+00,4.710044e-07
1024,1024,20,3,64,3,3,0.007,0.003,1.373943e+10,2.192699e+00,4.592148e-07
1024,1024,20,3,256,3,3,0.007,0.004,1.139070e+10,1.817861e+00,4.592148e-07
1024,1024,20,3,576,3,3,0.007,0.004,9.888307e+09,1.578092e+00,4.592148e-07
1024,1024,20,3,1024,3,3,0.007,0.004,9.761020e+09,1.557778e+00,4.592148e-07
1024,1024,32,3,64,3,3,0.009,0.004,1.682816e+10,2.271625e+00,4.628147e-07
1024,1024,32,3,256,3,3,0.009,0.005,1.276670e+10,1.723370e+00,4.628147e-07
1024,1024,32,3,576,3,3,0.009,0.006,1.061663e+10,1.433134e+00,4.628147e-07
1024,1024,32,3,1024,3,3,0.009,0.006,1.071343e+10,1.446200e+00,4.628147e-07
2048,2048,3,3,64,3,3,0.017,0.002,1.166295e+10,7.832879e+00,6.408517e-07
2048,2048,3,3,256,3,3,0.017,0.003,9.644351e+09,6.477178e+00,6.408517e-07
2048,2048,3,3,576,3,3,0.017,0.004,6.650560e+09,4.466538e+00,6.408517e-07
2048,2048,3,3,1024,3,3,0.017,0.004,5.654719e+09,3.797728e+00,6.408517e-07
2048,2048,6,3,64,3,3,0.020,0.003,1.834960e+10,7.177034e+00,6.464749e-07
2048,2048,6,3,256,3,3,0.020,0.003,1.511951e+10,5.913655e+00,6.464749e-07
2048,2048,6,3,576,3,3,0.020,0.005,9.921920e+09,3.880735e+00,6.464749e-07
2048,2048,6,3,1024,3,3,0.020,0.006,8.590601e+09,3.360020e+00,6.464749e-07
2048,2048,8,3,64,3,3,0.016,0.003,2.540049e+10,6.127630e+00,6.482416e-07
2048,2048,8,3,256,3,3,0.016,0.003,1.998274e+10,4.820649e+00,6.482416e-07
2048,2048,8,3,576,3,3,0.016,0.005,1.233501e+10,2.975707e+00,6.482416e-07
2048,2048,8,3,1024,3,3,0.016,0.006,1.038469e+10,2.505210e+00,6.482416e-07
2048,2048,20,3,64,3,3,0.025,0.005,3.304899e+10,5.020998e+00,6.487885e-07
2048,2048,20,3,256,3,3,0.025,0.006,2.654761e+10,4.033271e+00,6.487885e-07
2048,2048,20,3,576,3,3,0.025,0.010,1.638649e+10,2.489533e+00,6.487885e-07
2048,2048,20,3,1024,3,3,0.025,0.012,1.373708e+10,2.087018e+00,6.487885e-07
2048,2048,32,3,64,3,3,0.034,0.007,3.732035e+10,4.782665e+00,6.418919e-07
2048,2048,32,3,256,3,3,0.034,0.010,2.780755e+10,3.563584e+00,6.418919e-07
2048,2048,32,3,576,3,3,0.034,0.015,1.811676e+10,2.321692e+00,6.418919e-07
2048,2048,32,3,1024,3,3,0.034,0.018,1.487901e+10,1.906770e+00,6.418919e-07
4096,4096,3,3,64,3,3,0.064,0.004,2.247877e+10,1.438283e+01,8.962688e-07
4096,4096,3,3,256,3,3,0.064,0.005,1.959399e+10,1.253703e+01,8.962688e-07
4096,4096,3,3,576,3,3,0.064,0.007,1.442418e+10,9.229175e+00,8.962688e-07
4096,4096,3,3,1024,3,3,0.064,0.012,8.511168e+09,5.445790e+00,8.962688e-07
4096,4096,6,3,64,3,3,0.076,0.005,3.827923e+10,1.448249e+01,9.013069e-07
4096,4096,6,3,256,3,3,0.076,0.007,2.853904e+10,1.079741e+01,9.013069e-07
4096,4096,6,3,576,3,3,0.076,0.010,2.080888e+10,7.872794e+00,9.013069e-07
4096,4096,6,3,1024,3,3,0.076,0.016,1.280798e+10,4.845748e+00,9.013069e-07
4096,4096,8,3,64,3,3,0.064,0.005,5.423558e+10,1.294995e+01,9.045466e-07
4096,4096,8,3,256,3,3,0.064,0.007,4.064664e+10,9.705286e+00,9.045466e-07
4096,4096,8,3,576,3,3,0.064,0.010,2.640255e+10,6.304193e+00,9.045466e-07
4096,4096,8,3,1024,3,3,0.064,0.018,1.522711e+10,3.635810e+00,9.045466e-07
4096,4096,20,3,64,3,3,0.100,0.010,6.779443e+10,1.014743e+01,9.059242e-07
4096,4096,20,3,256,3,3,0.100,0.013,5.123107e+10,7.668233e+00,9.059242e-07
4096,4096,20,3,576,3,3,0.100,0.021,3.157216e+10,4.725700e+00,9.059242e-07
4096,4096,20,3,1024,3,3,0.100,0.035,1.924885e+10,2.881155e+00,9.059242e-07
4096,4096,32,3,64,3,3,0.135,0.013,8.006859e+10,1.008285e+01,9.066056e-07
4096,4096,32,3,256,3,3,0.135,0.021,5.231422e+10,6.587803e+00,9.066056e-07
4096,4096,32,3,576,3,3,0.135,0.031,3.491393e+10,4.396627e+00,9.066056e-07
4096,4096,32,3,1024,3,3,0.135,0.052,2.051191e+10,2.583015e+00,9.066056e-07
8192,8192,3,3,64,3,3,0.260,0.006,6.464109e+10,4.166382e+01,1.281222e-06
8192,8192,3,3,256,3,3,0.260,0.009,4.571238e+10,2.946349e+01,1.281222e-06
8192,8192,3,3,576,3,3,0.260,0.013,2.984814e+10,1.923835e+01,1.281222e-06
8192,8192,3,3,1024,3,3,0.260,0.024,1.655680e+10,1.067154e+01,1.281222e-06
8192,8192,6,3,64,3,3,0.305,0.008,9.632240e+10,3.643667e+01,1.277959e-06
8192,8192,6,3,256,3,3,0.305,0.012,6.556285e+10,2.480100e+01,1.277959e-06
8192,8192,6,3,576,3,3,0.305,0.019,4.348110e+10,1.644796e+01,1.277959e-06
8192,8192,6,3,1024,3,3,0.305,0.032,2.497781e+10,9.448561e+00,1.277959e-06
8192,8192,8,3,64,3,3,0.256,0.008,1.309523e+11,3.127841e+01,1.271158e-06
8192,8192,8,3,256,3,3,0.256,0.012,9.004099e+10,2.150660e+01,1.271158e-06
8192,8192,8,3,576,3,3,0.256,0.020,5.247952e+10,1.253491e+01,1.271158e-06
8192,8192,8,3,1024,3,3,0.256,0.036,2.974198e+10,7.103975e+00,1.271158e-06
8192,8192,20,3,64,3,3,0.407,0.017,1.556570e+11,2.358370e+01,1.278351e-06
8192,8192,20,3,256,3,3,0.407,0.025,1.064413e+11,1.612699e+01,1.278351e-06
8192,8192,20,3,576,3,3,0.407,0.042,6.453941e+10,9.778408e+00,1.278351e-06
8192,8192,20,3,1024,3,3,0.407,0.070,3.835439e+10,5.811098e+00,1.278351e-06
8192,8192,32,3,64,3,3,0.546,0.027,1.599816e+11,2.034117e+01,1.276389e-06
8192,8192,32,3,256,3,3,0.546,0.039,1.113774e+11,1.416129e+01,1.276389e-06
8192,8192,32,3,576,3,3,0.546,0.061,7.057017e+10,8.972779e+00,1.276389e-06
8192,8192,32,3,1024,3,3,0.546,0.104,4.112292e+10,5.228653e+00,1.276389e-06
16384,16384,3,3,64,3,3,1.030,0.017,9.335594e+10,5.968463e+01,1.798752e-06
16384,16384,3,3,256,3,3,1.030,0.021,7.711497e+10,4.930140e+01,1.798752e-06
16384,16384,3,3,576,3,3,1.030,0.030,5.348475e+10,3.419405e+01,1.798752e-06
16384,16384,3,3,1024,3,3,1.030,0.049,3.297125e+10,2.107929e+01,1.798752e-06
16384,16384,6,3,64,3,3,1.219,0.021,1.499946e+11,5.674910e+01,1.802866e-06
16384,16384,6,3,256,3,3,1.219,0.029,1.123095e+11,4.249129e+01,1.802866e-06
16384,16384,6,3,576,3,3,1.219,0.042,7.678650e+10,2.905147e+01,1.802866e-06
16384,16384,6,3,1024,3,3,1.219,0.065,4.931699e+10,1.865863e+01,1.802866e-06
16384,16384,8,3,64,3,3,1.027,0.022,1.926651e+11,4.606153e+01,1.798708e-06
16384,16384,8,3,256,3,3,1.027,0.027,1.596002e+11,3.815653e+01,1.798708e-06
16384,16384,8,3,576,3,3,1.027,0.042,1.034191e+11,2.472499e+01,1.798708e-06
16384,16384,8,3,1024,3,3,1.027,0.072,5.951388e+10,1.422832e+01,1.798708e-06
16384,16384,20,3,64,3,3,1.622,0.041,2.623803e+11,3.962790e+01,1.799428e-06
16384,16384,20,3,256,3,3,1.622,0.055,1.965487e+11,2.968520e+01,1.799428e-06
16384,16384,20,3,576,3,3,1.622,0.085,1.269386e+11,1.917183e+01,1.799428e-06
16384,16384,20,3,1024,3,3,1.622,0.141,7.600375e+10,1.147902e+01,1.799428e-06
16384,16384,32,3,64,3,3,2.253,0.058,2.964900e+11,3.888762e+01,1.799955e-06
16384,16384,32,3,256,3,3,2.253,0.084,2.033560e+11,2.667217e+01,1.799955e-06
16384,16384,32,3,576,3,3,2.253,0.127,1.352006e+11,1.773291e+01,1.799955e-06
16384,16384,32,3,1024,3,3,2.253,0.211,8.160421e+10,1.070321e+01,1.799955e-06
1024,1024,3,4,64,3,3,0.004,0.002,3.478617e+09,2.391433e+00,4.738982e-07
1024,1024,3,4,256,3,3,0.004,0.002,3.195140e+09,2.196552e+00,4.738982e-07
1024,1024,3,4,576,3,3,0.004,0.002,2.985089e+09,2.052149e+00,4.738982e-07
1024,1024,3,4,1024,3,3,0.004,0.002,2.965416e+09,2.038624e+00,4.738982e-07
1024,1024,6,4,64,3,3,0.005,0.002,6.750359e+09,2.614571e+00,4.641920e-07
1024,1024,6,4,256,3,3,0.005,0.002,5.734746e+09,2.221200e+00,4.641920e-07
1024,1024,6,4,576,3,3,0.005,0.003,5.010139e+09,1.940543e+00,4.641920e-07
1024,1024,6,4,1024,3,3,0.005,0.002,5.046638e+09,1.954680e+00,4.641920e-07
1024,1024,8,4,64,3,3,0.004,0.002,9.097479e+09,2.223531e+00,4.710044e-07
1024,1024,8,4,256,3,3,0.004,0.002,7.514716e+09,1.836685e+00,4.710044e-07
1024,1024,8,4,576,3,3,0.004,0.002,6.908191e+09,1.688443e+00,4.710044e-07
1024,1024,8,4,1024,3,3,0.004,0.002,6.774261e+09,1.655709e+00,4.710044e-07
1024,1024,20,4,64,3,3,0.007,0.002,1.790108e+10,2.856608e+00,4.592148e-07
1024,1024,20,4,256,3,3,0.007,0.004,1.145649e+10,1.828198e+00,4.592148e-07
1024,1024,20,4,576,3,3,0.007,0.004,1.008554e+10,1.609425e+00,4.592148e-07
1024,1024,20,4,1024,3,3,0.007,0.004,1.005106e+10,1.603922e+00,4.592148e-07
1024,1024,32,4,64,3,3,0.009,0.003,2.392321e+10,3.256088e+00,4.628147e-07
1024,1024,32,4,256,3,3,0.009,0.005,1.374347e+10,1.870566e+00,4.628147e-07
1024,1024,32,4,576,3,3,0.009,0.006,1.129338e+10,1.537095e+00,4.628147e-07
1024,1024,32,4,1024,3,3,0.009,0.006,1.134631e+10,1.544299e+00,4.628147e-07
2048,2048,3,4,64,3,3,0.017,0.002,1.119207e+10,7.477989e+00,6.408517e-07
2048,2048,3,4,256,3,3,0.017,0.003,8.761882e+09,5.854257e+00,6.408517e-07
2048,2048,3,4,576,3,3,0.017,0.004,6.103159e+09,4.077830e+00,6.408517e-07
2048,2048,3,4,1024,3,3,0.017,0.005,5.396091e+09,3.605402e+00,6.408517e-07
2048,2048,6,4,64,3,3,0.020,0.003,2.007917e+10,7.880494e+00,6.464749e-07
2048,2048,6,4,256,3,3,0.020,0.003,1.514598e+10,5.944358e+00,6.464749e-07
2048,2048,6,4,576,3,3,0.020,0.005,1.022483e+10,4.012951e+00,6.464749e-07
2048,2048,6,4,1024,3,3,0.020,0.006,8.860041e+09,3.477310e+00,6.464749e-07
2048,2048,8,4,64,3,3,0.017,0.002,2.884378e+10,7.399862e+00,6.482416e-07
2048,2048,8,4,256,3,3,0.017,0.003,1.986635e+10,5.096704e+00,6.482416e-07
2048,2048,8,4,576,3,3,0.017,0.005,1.282245e+10,3.289595e+00,6.482416e-07
2048,2048,8,4,1024,3,3,0.017,0.006,1.079918e+10,2.770527e+00,6.482416e-07
2048,2048,20,4,64,3,3,0.026,0.003,4.985416e+10,7.581131e+00,6.487885e-07
2048,2048,20,4,256,3,3,0.026,0.006,2.729247e+10,4.150262e+00,6.487885e-07
2048,2048,20,4,576,3,3,0.026,0.010,1.742767e+10,2.650159e+00,6.487885e-07
2048,2048,20,4,1024,3,3,0.026,0.011,1.497162e+10,2.276677e+00,6.487885e-07
2048,2048,32,4,64,3,3,0.034,0.004,6.230842e+10,7.973587e+00,6.418919e-07
2048,2048,32,4,256,3,3,0.034,0.009,3.046402e+10,3.898471e+00,6.418919e-07
2048,2048,32,4,576,3,3,0.034,0.014,1.898625e+10,2.429664e+00,6.418919e-07
2048,2048,32,4,1024,3,3,0.034,0.016,1.640203e+10,2.098962e+00,6.418919e-07
4096,4096,3,4,64,3,3,0.064,0.005,2.091912e+10,1.337518e+01,8.962688e-07
4096,4096,3,4,256,3,3,0.064,0.006,1.755162e+10,1.122209e+01,8.962688e-07
4096,4096,3,4,576,3,3,0.064,0.008,1.261859e+10,8.068021e+00,8.962688e-07
4096,4096,3,4,1024,3,3,0.064,0.012,8.214011e+09,5.251842e+00,8.962688e-07
4096,4096,6,4,64,3,3,0.076,0.005,3.867726e+10,1.463102e+01,9.013069e-07
4096,4096,6,4,256,3,3,0.076,0.007,2.845916e+10,1.076567e+01,9.013069e-07
4096,4096,6,4,576,3,3,0.076,0.009,2.141580e+10,8.101274e+00,9.013069e-07
4096,4096,6,4,1024,3,3,0.076,0.015,1.328509e+10,5.025550e+00,9.013069e-07
4096,4096,8,4,64,3,3,0.064,0.005,5.430716e+10,1.298629e+01,9.045466e-07
4096,4096,8,4,256,3,3,0.064,0.007,3.870818e+10,9.256159e+00,9.045466e-07
4096,4096,8,4,576,3,3,0.064,0.010,2.745589e+10,6.565435e+00,9.045466e-07
4096,4096,8,4,1024,3,3,0.064,0.017,1.580104e+10,3.778450e+00,9.045466e-07
4096,4096,20,4,64,3,3,0.100,0.007,9.708461e+10,1.444117e+01,9.059242e-07
4096,4096,20,4,256,3,3,0.100,0.013,5.271817e+10,7.841737e+00,9.059242e-07
4096,4096,20,4,576,3,3,0.100,0.019,3.578660e+10,5.323196e+00,9.059242e-07
4096,4096,20,4,1024,3,3,0.100,0.032,2.078938e+10,3.092384e+00,9.059242e-07
4096,4096,32,4,64,3,3,0.136,0.009,1.221501e+11,1.549067e+01,9.066056e-07
4096,4096,32,4,256,3,3,0.136,0.018,5.946333e+10,7.540938e+00,9.066056e-07
4096,4096,32,4,576,3,3,0.136,0.029,3.671691e+10,4.656314e+00,9.066056e-07
4096,4096,32,4,1024,3,3,0.136,0.048,2.234518e+10,2.833740e+00,9.066056e-07
8192,8192,3,4,64,3,3,0.257,0.007,5.881503e+10,3.760884e+01,1.281222e-06
8192,8192,3,4,256,3,3,0.257,0.010,4.125948e+10,2.638307e+01,1.281222e-06
8192,8192,3,4,576,3,3,0.257,0.014,2.777945e+10,1.776337e+01,1.281222e-06
8192,8192,3,4,1024,3,3,0.257,0.025,1.634707e+10,1.045302e+01,1.281222e-06
8192,8192,6,4,64,3,3,0.311,0.008,1.055764e+11,4.079504e+01,1.277959e-06
8192,8192,6,4,256,3,3,0.311,0.012,6.706861e+10,2.591551e+01,1.277959e-06
8192,8192,6,4,576,3,3,0.311,0.018,4.594913e+10,1.775488e+01,1.277959e-06
8192,8192,6,4,1024,3,3,0.311,0.031,2.622398e+10,1.013302e+01,1.277959e-06
8192,8192,8,4,64,3,3,0.256,0.007,1.493244e+11,3.565750e+01,1.271158e-06
8192,8192,8,4,256,3,3,0.256,0.012,8.818981e+10,2.105904e+01,1.271158e-06
8192,8192,8,4,576,3,3,0.256,0.019,5.735651e+10,1.369629e+01,1.271158e-06
8192,8192,8,4,1024,3,3,0.256,0.035,3.109917e+10,7.426241e+00,1.271158e-06
8192,8192,20,4,64,3,3,0.401,0.011,2.372413e+11,3.543606e+01,1.278351e-06
8192,8192,20,4,256,3,3,0.401,0.024,1.110746e+11,1.659090e+01,1.278351e-06
8192,8192,20,4,576,3,3,0.401,0.038,7.150814e+10,1.068097e+01,1.278351e-06
8192,8192,20,4,1024,3,3,0.401,0.065,4.144714e+10,6.190843e+00,1.278351e-06
8192,8192,32,4,64,3,3,0.548,0.015,2.839601e+11,3.624447e+01,1.276389e-06
8192,8192,32,4,256,3,3,0.548,0.035,1.220359e+11,1.557658e+01,1.276389e-06
8192,8192,32,4,576,3,3,0.548,0.057,7.585077e+10,9.681540e+00,1.276389e-06
8192,8192,32,4,1024,3,3,0.548,0.095,4.535177e+10,5.788669e+00,1.276389e-06
16384,16384,3,4,64,3,3,1.012,0.020,8.229198e+10,5.171262e+01,1.798752e-06
16384,16384,3,4,256,3,3,1.012,0.023,6.927631e+10,4.353352e+01,1.798752e-06
16384,16384,3,4,576,3,3,1.012,0.034,4.766127e+10,2.995054e+01,1.798752e-06
16384,16384,3,4,1024,3,3,1.012,0.050,3.195553e+10,2.008098e+01,1.798752e-06
16384,16384,6,4,64,3,3,1.205,0.022,1.456450e+11,5.448870e+01,1.802866e-06
16384,16384,6,4,256,3,3,1.205,0.028,1.146272e+11,4.288433e+01,1.802866e-06
16384,16384,6,4,576,3,3,1.205,0.041,7.784536e+10,2.912351e+01,1.802866e-06
16384,16384,6,4,1024,3,3,1.205,0.063,5.083827e+10,1.901961e+01,1.802866e-06
16384,16384,8,4,64,3,3,1.025,0.023,1.894921e+11,4.524088e+01,1.798708e-06
16384,16384,8,4,256,3,3,1.025,0.028,1.536636e+11,3.668689e+01,1.798708e-06
16384,16384,8,4,576,3,3,1.025,0.039,1.106898e+11,2.642697e+01,1.798708e-06
16384,16384,8,4,1024,3,3,1.025,0.069,6.182980e+10,1.476175e+01,1.798708e-06
16384,16384,20,4,64,3,3,1.621,0.043,2.477211e+11,3.740833e+01,1.799428e-06
16384,16384,20,4,256,3,3,1.621,0.052,2.046490e+11,3.090402e+01,1.799428e-06
16384,16384,20,4,576,3,3,1.621,0.077,1.393153e+11,2.103799e+01,1.799428e-06
16384,16384,20,4,1024,3,3,1.621,0.130,8.285582e+10,1.251205e+01,1.799428e-06
16384,16384,32,4,64,3,3,2.170,0.073,2.363273e+11,2.984880e+01,1.799955e-06
16384,16384,32,4,256,3,3,2.170,0.076,2.257592e+11,2.851402e+01,1.799955e-06
16384,16384,32,4,576,3,3,2.170,0.117,1.469430e+11,1.855931e+01,1.799955e-06
16384,16384,32,4,1024,3,3,2.170,0.192,8.943233e+10,1.129555e+01,1.799955e-06
1024,1024,3,1,64,4,4,0.004,0.002,3.922666e+09,2.697363e+00,4.549403e-07
1024,1024,3,1,256,4,4,0.004,0.002,3.929861e+09,2.702311e+00,4.549403e-07
1024,1024,3,1,576,4,4,0.004,0.002,3.777317e+09,2.597417e+00,4.549403e-07
1024,1024,3,1,1024,4,4,0.004,0.002,3.536346e+09,2.431716e+00,4.549403e-07
1024,1024,6,1,64,4,4,0.011,0.002,7.819231e+09,6.662104e+00,4.546089e-07
1024,1024,6,1,256,4,4,0.011,0.002,7.840375e+09,6.680118e+00,4.546089e-07
1024,1024,6,1,576,4,4,0.011,0.002,7.555801e+09,6.437657e+00,4.546089e-07
1024,1024,6,1,1024,4,4,0.011,0.002,7.142899e+09,6.085859e+00,4.546089e-07
1024,1024,8,1,64,4,4,0.008,0.002,1.042657e+10,5.215728e+00,4.580087e-07
1024,1024,8,1,256,4,4,0.008,0.002,1.041560e+10,5.210241e+00,4.580087e-07
1024,1024,8,1,576,4,4,0.008,0.002,1.006255e+10,5.033634e+00,4.580087e-07
1024,1024,8,1,1024,4,4,0.008,0.002,9.411079e+09,4.707745e+00,4.580087e-07
1024,1024,20,1,64,4,4,0.008,0.002,2.572671e+10,5.184546e+00,4.461217e-07
1024,1024,20,1,256,4,4,0.008,0.002,2.582738e+10,5.204833e+00,4.461217e-07
1024,1024,20,1,576,4,4,0.008,0.002,2.496057e+10,5.030149e+00,4.461217e-07
1024,1024,20,1,1024,4,4,0.008,0.002,2.345399e+10,4.726538e+00,4.461217e-07
1024,1024,32,1,64,4,4,0.009,0.002,4.125260e+10,5.574234e+00,4.481855e-07
1024,1024,32,1,256,4,4,0.009,0.002,4.155455e+10,5.615034e+00,4.481855e-07
1024,1024,32,1,576,4,4,0.009,0.002,4.018796e+10,5.430375e+00,4.481855e-07
1024,1024,32,1,1024,4,4,0.009,0.002,3.759020e+10,5.079354e+00,4.481855e-07
2048,2048,3,1,64,4,4,0.017,0.002,1.448168e+10,9.914551e+00,6.206359e-07
2048,2048,3,1,256,4,4,0.017,0.002,1.424197e+10,9.750439e+00,6.206359e-07
2048,2048,3,1,576,4,4,0.017,0.002,1.336333e+10,9.148902e+00,6.206359e-07
2048,2048,3,1,1024,4,4,0.017,0.002,1.203670e+10,8.240650e+00,6.206359e-07
2048,2048,6,1,64,4,4,0.036,0.002,2.891422e+10,2.071591e+01,6.261588e-07
2048,2048,6,1,256,4,4,0.036,0.002,2.828518e+10,2.026523e+01,6.261588e-07
2048,2048,6,1,576,4,4,0.036,0.002,2.700180e+10,1.934574e+01,6.261588e-07
2048,2048,6,1,1024,4,4,0.036,0.002,2.401501e+10,1.720582e+01,6.261588e-07
2048,2048,8,1,64,4,4,0.017,0.002,3.859160e+10,9.928655e+00,6.255457e-07
2048,2048,8,1,256,4,4,0.017,0.002,3.803932e+10,9.786566e+00,6.255457e-07
2048,2048,8,1,576,4,4,0.017,0.002,3.602976e+10,9.269557e+00,6.255457e-07
2048,2048,8,1,1024,4,4,0.017,0.002,3.184217e+10,8.192195e+00,6.255457e-07
2048,2048,20,1,64,4,4,0.027,0.002,8.985071e+10,1.445465e+01,6.284363e-07
2048,2048,20,1,256,4,4,0.027,0.002,8.731105e+10,1.404609e+01,6.284363e-07
2048,2048,20,1,576,4,4,0.027,0.002,8.906483e+10,1.432823e+01,6.284363e-07
2048,2048,20,1,1024,4,4,0.027,0.002,7.985207e+10,1.284613e+01,6.284363e-07
2048,2048,32,1,64,4,4,0.036,0.002,1.326039e+11,1.798940e+01,6.249142e-07
2048,2048,32,1,256,4,4,0.036,0.002,1.395625e+11,1.893343e+01,6.249142e-07
2048,2048,32,1,576,4,4,0.036,0.002,1.366294e+11,1.853552e+01,6.249142e-07
2048,2048,32,1,1024,4,4,0.036,0.002,1.279275e+11,1.735500e+01,6.249142e-07
4096,4096,3,1,64,4,4,0.063,0.002,4.614249e+10,2.873899e+01,8.689354e-07
4096,4096,3,1,256,4,4,0.063,0.002,4.216063e+10,2.625896e+01,8.689354e-07
4096,4096,3,1,576,4,4,0.063,0.002,4.163992e+10,2.593465e+01,8.689354e-07
4096,4096,3,1,1024,4,4,0.063,0.003,3.556640e+10,2.215187e+01,8.689354e-07
4096,4096,6,1,64,4,4,0.082,0.002,9.191285e+10,3.734341e+01,8.768309e-07
4096,4096,6,1,256,4,4,0.082,0.002,8.411578e+10,3.417552e+01,8.768309e-07
4096,4096,6,1,576,4,4,0.082,0.002,8.363892e+10,3.398178e+01,8.768309e-07
4096,4096,6,1,1024,4,4,0.082,0.003,7.063300e+10,2.869759e+01,8.768309e-07
4096,4096,8,1,64,4,4,0.069,0.002,1.226749e+11,3.148986e+01,8.742026e-07
4096,4096,8,1,256,4,4,0.069,0.002,1.124213e+11,2.885781e+01,8.742026e-07
4096,4096,8,1,576,4,4,0.069,0.002,1.108240e+11,2.844780e+01,8.742026e-07
4096,4096,8,1,1024,4,4,0.069,0.003,9.473730e+10,2.431844e+01,8.742026e-07
4096,4096,20,1,64,4,4,0.108,0.003,2.280538e+11,3.655532e+01,8.762336e-07
4096,4096,20,1,256,4,4,0.108,0.003,2.279703e+11,3.654195e+01,8.762336e-07
4096,4096,20,1,576,4,4,0.108,0.003,2.637536e+11,4.227775e+01,8.762336e-07
4096,4096,20,1,1024,4,4,0.108,0.003,2.345210e+11,3.759198e+01,8.762336e-07
4096,4096,32,1,64,4,4,0.146,0.003,3.103267e+11,4.224715e+01,8.772438e-07
4096,4096,32,1,256,4,4,0.146,0.003,3.655397e+11,4.976372e+01,8.772438e-07
4096,4096,32,1,576,4,4,0.146,0.003,3.158297e+11,4.299632e+01,8.772438e-07
4096,4096,32,1,1024,4,4,0.146,0.003,3.733778e+11,5.083077e+01,8.772438e-07
8192,8192,3,1,64,4,4,0.258,0.004,1.098687e+11,7.034792e+01,1.234737e-06
