M,N,K,Kernel,Threads,PR,PC,SerialTime(s),AvgTime(s),FLOPS,Speedup,Error
2048,4096,3,4,64,2,2,0.031,0.002,2.815967e+10,1.740105e+01,9.036971e-07
2048,4096,3,4,256,2,2,0.031,0.003,1.853926e+10,1.145620e+01,9.036971e-07
2048,4096,3,4,576,2,2,0.031,0.005,1.012774e+10,6.258363e+00,9.036971e-07
2048,4096,3,4,1024,2,2,0.031,0.010,4.997254e+09,3.088015e+00,9.036971e-07
2048,4096,6,4,64,2,2,0.037,0.002,4.819559e+10,1.760237e+01,8.901590e-07
2048,4096,6,4,256,2,2,0.037,0.004,2.873860e+10,1.049613e+01,8.901590e-07
2048,4096,6,4,576,2,2,0.037,0.006,1.577426e+10,5.761196e+00,8.901590e-07
2048,4096,6,4,1024,2,2,0.037,0.013,7.962608e+09,2.908166e+00,8.901590e-07
2048,4096,8,4,64,2,2,0.031,0.002,7.502601e+10,1.733406e+01,8.980727e-07
2048,4096,8,4,256,2,2,0.031,0.004,3.695319e+10,8.537691e+00,8.980727e-07
2048,4096,8,4,576,2,2,0.031,0.007,1.830199e+10,4.228504e+00,8.980727e-07
2048,4096,8,4,1024,2,2,0.031,0.014,9.612234e+09,2.220817e+00,8.980727e-07
2048,4096,20,4,64,2,2,0.048,0.003,1.054065e+11,1.522820e+01,8.919994e-07
2048,4096,20,4,256,2,2,0.048,0.007,4.877333e+10,7.046342e+00,8.919994e-07
2048,4096,20,4,576,2,2,0.048,0.013,2.503691e+10,3.617112e+00,8.919994e-07
2048,4096,20,4,1024,2,2,0.048,0.024,1.408344e+10,2.034651e+00,8.919994e-07
2048,4096,32,4,64,2,2,0.066,0.004,1.250433e+11,1.532195e+01,8.974405e-07
2048,4096,32,4,256,2,2,0.066,0.010,5.333212e+10,6.534954e+00,8.974405e-07
2048,4096,32,4,576,2,2,0.066,0.019,2.776933e+10,3.402665e+00,8.974405e-07
2048,4096,32,4,1024,2,2,0.066,0.034,1.587875e+10,1.945674e+00,8.974405e-07
4096,8192,3,4,64,2,2,0.124,0.003,6.074829e+10,3.754709e+01,1.264684e-06
4096,8192,3,4,256,2,2,0.124,0.005,3.998555e+10,2.471413e+01,1.264684e-06
4096,8192,3,4,576,2,2,0.124,0.010,1.970313e+10,1.217804e+01,1.264684e-06
4096,8192,3,4,1024,2,2,0.124,0.020,1.015299e+10,6.275322e+00,1.264684e-06
4096,8192,6,4,64,2,2,0.147,0.004,1.034394e+11,3.779471e+01,1.268110e-06
4096,8192,6,4,256,2,2,0.147,0.007,5.983694e+10,2.186322e+01,1.268110e-06
4096,8192,6,4,576,2,2,0.147,0.013,3.096860e+10,1.131531e+01,1.268110e-06
4096,8192,6,4,1024,2,2,0.147,0.025,1.609317e+10,5.880122e+00,1.268110e-06
4096,8192,8,4,64,2,2,0.124,0.004,1.434678e+11,3.311721e+01,1.275001e-06
4096,8192,8,4,256,2,2,0.124,0.007,7.525851e+10,1.737221e+01,1.275001e-06
4096,8192,8,4,576,2,2,0.124,0.015,3.510537e+10,8.103505e+00,1.275001e-06
4096,8192,8,4,1024,2,2,0.124,0.028,1.905139e+10,4.397704e+00,1.275001e-06
4096,8192,20,4,64,2,2,0.184,0.006,2.180628e+11,2.993232e+01,1.265176e-06
4096,8192,20,4,256,2,2,0.184,0.014,9.654903e+10,1.325277e+01,1.265176e-06
4096,8192,20,4,576,2,2,0.184,0.027,4.959616e+10,6.807801e+00,1.265176e-06
4096,8192,20,4,1024,2,2,0.184,0.048,2.805681e+10,3.851209e+00,1.265176e-06
4096,8192,32,4,64,2,2,0.265,0.009,2.514932e+11,3.104534e+01,1.262857e-06
4096,8192,32,4,256,2,2,0.265,0.020,1.057875e+11,1.305884e+01,1.262857e-06
4096,8192,32,4,576,2,2,0.265,0.039,5.575429e+10,6.882536e+00,1.262857e-06
4096,8192,32,4,1024,2,2,0.265,0.068,3.168875e+10,3.911788e+00,1.262857e-06
8192,16384,3,4,64,2,2,0.477,0.007,1.090244e+11,6.451196e+01,1.794795e-06
8192,16384,3,4,256,2,2,0.477,0.010,7.696979e+10,4.554461e+01,1.794795e-06
8192,16384,3,4,576,2,2,0.477,0.021,3.850118e+10,2.278194e+01,1.794795e-06
8192,16384,3,4,1024,2,2,0.477,0.039,2.048276e+10,1.212007e+01,1.794795e-06
8192,16384,6,4,64,2,2,0.590,0.009,1.851568e+11,6.779626e+01,1.773783e-06
8192,16384,6,4,256,2,2,0.590,0.014,1.134440e+11,4.153822e+01,1.773783e-06
8192,16384,6,4,576,2,2,0.590,0.027,5.979463e+10,2.189416e+01,1.773783e-06
8192,16384,6,4,1024,2,2,0.590,0.050,3.214921e+10,1.177163e+01,1.773783e-06
8192,16384,8,4,64,2,2,0.497,0.009,2.361958e+11,5.465858e+01,1.769821e-06
8192,16384,8,4,256,2,2,0.497,0.014,1.495853e+11,3.461587e+01,1.769821e-06
8192,16384,8,4,576,2,2,0.497,0.031,7.027102e+10,1.626157e+01,1.769821e-06
8192,16384,8,4,1024,2,2,0.497,0.056,3.836299e+10,8.877664e+00,1.769821e-06
8192,16384,20,4,64,2,2,0.780,0.022,2.473444e+11,3.592730e+01,1.775166e-06
8192,16384,20,4,256,2,2,0.780,0.029,1.866138e+11,2.710605e+01,1.775166e-06
8192,16384,20,4,576,2,2,0.780,0.054,9.900616e+10,1.438085e+01,1.775166e-06
8192,16384,20,4,1024,2,2,0.780,0.096,5.607375e+10,8.144829e+00,1.775166e-06
8192,16384,32,4,64,2,2,1.055,0.039,2.175950e+11,2.671534e+01,1.779572e-06
8192,16384,32,4,256,2,2,1.055,0.042,2.031904e+11,2.494680e+01,1.779572e-06
8192,16384,32,4,576,2,2,1.055,0.077,1.111119e+11,1.364182e+01,1.779572e-06
8192,16384,32,4,1024,2,2,1.055,0.137,6.273562e+10,7.702396e+00,1.779572e-06
16384,32768,3,4,64,2,2,1.993,0.022,1.443118e+11,8.926787e+01,2.524610e-06
16384,32768,3,4,256,2,2,1.993,0.028,1.140617e+11,7.055587e+01,2.524610e-06
16384,32768,3,4,576,2,2,1.993,0.041,7.770126e+10,4.806416e+01,2.524610e-06
16384,32768,3,4,1024,2,2,1.993,0.079,4.075838e+10,2.521217e+01,2.524610e-06
16384,32768,6,4,64,2,2,2.242,0.031,2.050838e+11,7.137397e+01,2.521852e-06
16384,32768,6,4,256,2,2,2.242,0.038,1.701603e+11,5.921977e+01,2.521852e-06
16384,32768,6,4,576,2,2,2.242,0.054,1.195663e+11,4.161189e+01,2.521852e-06
16384,32768,6,4,1024,2,2,2.242,0.101,6.353140e+10,2.211042e+01,2.521852e-06
16384,32768,8,4,64,2,2,1.986,0.032,2.713220e+11,6.272380e+01,2.512569e-06
16384,32768,8,4,256,2,2,1.986,0.039,2.230564e+11,5.156584e+01,2.512569e-06
16384,32768,8,4,576,2,2,1.986,0.060,1.421473e+11,3.286139e+01,2.512569e-06
16384,32768,8,4,1024,2,2,1.986,0.112,7.678235e+10,1.775043e+01,2.512569e-06
16384,32768,20,4,64,2,2,3.107,0.067,3.187533e+11,4.611081e+01,2.515519e-06
16384,32768,20,4,256,2,2,3.107,0.071,3.044458e+11,4.404109e+01,2.515519e-06
16384,32768,20,4,576,2,2,3.107,0.108,1.993683e+11,2.884059e+01,2.515519e-06
16384,32768,20,4,1024,2,2,3.107,0.191,1.123777e+11,1.625654e+01,2.515519e-06
16384,32768,32,4,64,2,2,4.397,0.110,3.135039e+11,4.011520e+01,2.516024e-06
16384,32768,32,4,256,2,2,4.397,0.102,3.379604e+11,4.324459e+01,2.516024e-06
16384,32768,32,4,576,2,2,4.397,0.159,2.162562e+11,2.767162e+01,2.516024e-06
16384,32768,32,4,1024,2,2,4.397,0.276,1.246539e+11,1.595041e+01,2.516024e-06
1024,2048,3,1,64,3,3,0.009,0.001,1.290694e+10,8.860613e+00,6.469017e-07
1024,2048,3,1,256,3,3,0.009,0.001,1.267421e+10,8.700845e+00,6.469017e-07
1024,2048,3,1,576,3,3,0.009,0.001,1.160074e+10,7.963902e+00,6.469017e-07
1024,2048,3,1,1024,3,3,0.009,0.001,9.815072e+09,6.738044e+00,6.469017e-07
1024,2048,6,1,64,3,3,0.010,0.001,2.517259e+10,1.022039e+01,6.384285e-07
1024,2048,6,1,256,3,3,0.010,0.001,2.484899e+10,1.008901e+01,6.384285e-07
1024,2048,6,1,576,3,3,0.010,0.001,2.276159e+10,9.241497e+00,6.384285e-07
1024,2048,6,1,1024,3,3,0.010,0.001,1.958616e+10,7.952234e+00,6.384285e-07
1024,2048,8,1,64,3,3,0.009,0.001,3.357255e+10,8.625540e+00,6.420910e-07
1024,2048,8,1,256,3,3,0.009,0.001,3.371792e+10,8.662890e+00,6.420910e-07
1024,2048,8,1,576,3,3,0.009,0.001,3.032763e+10,7.791848e+00,6.420910e-07
1024,2048,8,1,1024,3,3,0.009,0.001,2.610961e+10,6.708143e+00,6.420910e-07
1024,2048,20,1,64,3,3,0.014,0.001,8.246464e+10,1.331030e+01,6.433763e-07
1024,2048,20,1,256,3,3,0.014,0.001,8.276279e+10,1.335843e+01,6.433763e-07
1024,2048,20,1,576,3,3,0.014,0.001,7.580487e+10,1.223538e+01,6.433763e-07
1024,2048,20,1,1024,3,3,0.014,0.001,6.628536e+10,1.069887e+01,6.433763e-07
1024,2048,32,1,64,3,3,0.018,0.001,1.270130e+11,1.725952e+01,6.478481e-07
1024,2048,32,1,256,3,3,0.018,0.001,1.322189e+11,1.796694e+01,6.478481e-07
1024,2048,32,1,576,3,3,0.018,0.001,1.177250e+11,1.599739e+01,6.478481e-07
1024,2048,32,1,1024,3,3,0.018,0.001,1.043761e+11,1.418344e+01,6.478481e-07
2048,4096,3,1,64,3,3,0.029,0.001,4.105852e+10,2.402323e+01,9.166582e-07
2048,4096,3,1,256,3,3,0.029,0.001,4.050781e+10,2.370102e+01,9.166582e-07
2048,4096,3,1,576,3,3,0.029,0.001,3.432078e+10,2.008100e+01,9.166582e-07
2048,4096,3,1,1024,3,3,0.029,0.002,2.857047e+10,1.671650e+01,9.166582e-07
2048,4096,6,1,64,3,3,0.038,0.001,8.212259e+10,3.107990e+01,9.070537e-07
2048,4096,6,1,256,3,3,0.038,0.001,8.109647e+10,3.069155e+01,9.070537e-07
2048,4096,6,1,576,3,3,0.038,0.001,6.867109e+10,2.598908e+01,9.070537e-07
2048,4096,6,1,1024,3,3,0.038,0.002,5.713646e+10,2.162371e+01,9.070537e-07
2048,4096,8,1,64,3,3,0.030,0.001,1.093900e+11,2.467574e+01,9.089295e-07
2048,4096,8,1,256,3,3,0.030,0.001,1.077895e+11,2.431473e+01,9.089295e-07
2048,4096,8,1,576,3,3,0.030,0.001,9.149758e+10,2.063965e+01,9.089295e-07
2048,4096,8,1,1024,3,3,0.030,0.002,7.604612e+10,1.715417e+01,9.089295e-07
2048,4096,20,1,64,3,3,0.050,0.002,2.228520e+11,3.339917e+01,9.080849e-07
2048,4096,20,1,256,3,3,0.050,0.001,2.282359e+11,3.420607e+01,9.080849e-07
2048,4096,20,1,576,3,3,0.050,0.002,2.190469e+11,3.282889e+01,9.080849e-07
2048,4096,20,1,1024,3,3,0.050,0.002,1.923234e+11,2.882380e+01,9.080849e-07
2048,4096,32,1,64,3,3,0.068,0.002,3.127589e+11,3.966383e+01,9.092706e-07
2048,4096,32,1,256,3,3,0.068,0.001,3.643721e+11,4.620938e+01,9.092706e-07
2048,4096,32,1,576,3,3,0.068,0.002,2.557942e+11,3.243962e+01,9.092706e-07
2048,4096,32,1,1024,3,3,0.068,0.002,3.044286e+11,3.860739e+01,9.092706e-07
4096,8192,3,1,64,3,3,0.129,0.002,1.054982e+11,6.752100e+01,1.272343e-06
4096,8192,3,1,256,3,3,0.129,0.002,9.417012e+10,6.027081e+01,1.272343e-06
4096,8192,3,1,576,3,3,0.129,0.003,6.043491e+10,3.867958e+01,1.272343e-06
4096,8192,3,1,1024,3,3,0.129,0.003,7.097613e+10,4.542618e+01,1.272343e-06
4096,8192,6,1,64,3,3,0.152,0.002,2.099200e+11,7.937649e+01,1.285568e-06
4096,8192,6,1,256,3,3,0.152,0.002,1.877506e+11,7.099361e+01,1.285568e-06
4096,8192,6,1,576,3,3,0.152,0.003,1.203511e+11,4.550804e+01,1.285568e-06
4096,8192,6,1,1024,3,3,0.152,0.003,1.426838e+11,5.395263e+01,1.285568e-06
4096,8192,8,1,64,3,3,0.128,0.002,2.817056e+11,6.724317e+01,1.285518e-06
4096,8192,8,1,256,3,3,0.128,0.002,2.514468e+11,6.002038e+01,1.285518e-06
4096,8192,8,1,576,3,3,0.128,0.003,1.606481e+11,3.834671e+01,1.285518e-06
4096,8192,8,1,1024,3,3,0.128,0.003,1.894214e+11,4.521491e+01,1.285518e-06
4096,8192,20,1,64,3,3,0.200,0.003,4.000321e+11,5.968656e+01,1.281704e-06
4096,8192,20,1,256,3,3,0.200,0.003,3.997206e+11,5.964008e+01,1.281704e-06
4096,8192,20,1,576,3,3,0.200,0.004,3.695615e+11,5.514020e+01,1.281704e-06
4096,8192,20,1,1024,3,3,0.200,0.003,4.704684e+11,7.019596e+01,1.281704e-06
4096,8192,32,1,64,3,3,0.280,0.004,5.047899e+11,6.579633e+01,1.278770e-06
4096,8192,32,1,256,3,3,0.280,0.003,6.388518e+11,8.327049e+01,1.278770e-06
4096,8192,32,1,576,3,3,0.280,0.005,4.557594e+11,5.940550e+01,1.278770e-06
4096,8192,32,1,1024,3,3,0.280,0.003,7.538879e+11,9.826476e+01,1.278770e-06
8192,16384,3,1,64,3,3,0.515,0.005,1.709610e+11,1.094136e+02,1.822426e-06
8192,16384,3,1,256,3,3,0.515,0.006,1.376528e+11,8.809657e+01,1.822426e-06
8192,16384,3,1,576,3,3,0.515,0.008,9.738656e+10,6.232655e+01,1.822426e-06
8192,16384,3,1,1024,3,3,0.515,0.009,9.247250e+10,5.918160e+01,1.822426e-06
8192,16384,6,1,64,3,3,0.610,0.005,3.415545e+11,1.292781e+02,1.800778e-06
8192,16384,6,1,256,3,3,0.610,0.006,2.738486e+11,1.036515e+02,1.800778e-06
8192,16384,6,1,576,3,3,0.610,0.008,1.939688e+11,7.341706e+01,1.800778e-06
8192,16384,6,1,1024,3,3,0.610,0.009,1.837109e+11,6.953446e+01,1.800778e-06
8192,16384,8,1,64,3,3,0.513,0.005,4.551229e+11,1.086679e+02,1.795497e-06
8192,16384,8,1,256,3,3,0.513,0.006,3.656041e+11,8.729382e+01,1.795497e-06
8192,16384,8,1,576,3,3,0.513,0.008,2.588100e+11,6.179502e+01,1.795497e-06
8192,16384,8,1,1024,3,3,0.513,0.009,2.457012e+11,5.866507e+01,1.795497e-06
8192,16384,20,1,64,3,3,0.806,0.010,5.126602e+11,7.699484e+01,1.804182e-06
8192,16384,20,1,256,3,3,0.806,0.010,5.147733e+11,7.731220e+01,1.804182e-06
8192,16384,20,1,576,3,3,0.806,0.009,5.925829e+11,8.899818e+01,1.804182e-06
8192,16384,20,1,1024,3,3,0.806,0.009,6.056600e+11,9.096218e+01,1.804182e-06
8192,16384,32,1,64,3,3,1.091,0.014,6.306027e+11,8.005567e+01,1.805746e-06
8192,16384,32,1,256,3,3,1.091,0.010,8.192087e+11,1.039994e+02,1.805746e-06
8192,16384,32,1,576,3,3,1.091,0.014,6.274008e+11,7.964918e+01,1.805746e-06
8192,16384,32,1,1024,3,3,1.091,0.009,9.568476e+11,1.214728e+02,1.805746e-06
16384,32768,3,1,64,3,3,2.028,0.017,1.889790e+11,1.189545e+02,2.561758e-06
16384,32768,3,1,256,3,3,2.028,0.022,1.480159e+11,9.316989e+01,2.561758e-06
16384,32768,3,1,576,3,3,2.028,0.027,1.172010e+11,7.377317e+01,2.561758e-06
16384,32768,3,1,1024,3,3,2.028,0.034,9.424669e+10,5.932439e+01,2.561758e-06
16384,32768,6,1,64,3,3,2.438,0.017,3.748043e+11,1.418301e+02,2.549321e-06
16384,32768,6,1,256,3,3,2.438,0.022,2.939827e+11,1.112463e+02,2.549321e-06
16384,32768,6,1,576,3,3,2.438,0.028,2.341652e+11,8.861068e+01,2.549321e-06
16384,32768,6,1,1024,3,3,2.438,0.034,1.874769e+11,7.094332e+01,2.549321e-06
16384,32768,8,1,64,3,3,2.056,0.017,4.962213e+11,1.187519e+02,2.544656e-06
16384,32768,8,1,256,3,3,2.056,0.022,3.915768e+11,9.370917e+01,2.544656e-06
16384,32768,8,1,576,3,3,2.056,0.028,3.121235e+11,7.469500e+01,2.544656e-06
16384,32768,8,1,1024,3,3,2.056,0.034,2.497651e+11,5.977188e+01,2.544656e-06
16384,32768,20,1,64,3,3,3.212,0.042,5.165515e+11,7.726650e+01,2.554409e-06
16384,32768,20,1,256,3,3,3.212,0.041,5.260139e+11,7.868191e+01,2.554409e-06
16384,32768,20,1,576,3,3,3.212,0.031,6.909865e+11,1.033587e+02,2.554409e-06
16384,32768,20,1,1024,3,3,3.212,0.036,6.043906e+11,9.040561e+01,2.554409e-06
16384,32768,32,1,64,3,3,4.496,0.054,6.327610e+11,8.280323e+01,2.553338e-06
16384,32768,32,1,256,3,3,4.496,0.042,8.225080e+11,1.076336e+02,2.553338e-06
16384,32768,32,1,576,3,3,4.496,0.057,6.074869e+11,7.949586e+01,2.553338e-06
16384,32768,32,1,1024,3,3,4.496,0.036,9.551827e+11,1.249954e+02,2.553338e-06
1024,2048,3,2,64,3,3,0.009,0.001,1.112324e+10,7.634762e+00,6.469017e-07
1024,2048,3,2,256,3,3,0.009,0.001,1.131802e+10,7.768454e+00,6.469017e-07
1024,2048,3,2,576,3,3,0.009,0.001,1.048295e+10,7.195278e+00,6.469017e-07
1024,2048,3,2,1024,3,3,0.009,0.001,9.119046e+09,6.259123e+00,6.469017e-07
1024,2048,6,2,64,3,3,0.010,0.001,2.154058e+10,8.745302e+00,6.384285e-07
1024,2048,6,2,256,3,3,0.010,0.001,2.276964e+10,9.244290e+00,6.384285e-07
1024,2048,6,2,576,3,3,0.010,0.001,2.136138e+10,8.672549e+00,6.384285e-07
1024,2048,6,2,1024,3,3,0.010,0.001,1.856287e+10,7.536374e+00,6.384285e-07
1024,2048,8,2,64,3,3,0.009,0.001,2.871710e+10,7.385605e+00,6.420910e-07
1024,2048,8,2,256,3,3,0.009,0.001,3.029574e+10,7.791605e+00,6.420910e-07
1024,2048,8,2,576,3,3,0.009,0.001,2.798495e+10,7.197305e+00,6.420910e-07
1024,2048,8,2,1024,3,3,0.009,0.001,2.437021e+10,6.267649e+00,6.420910e-07
1024,2048,20,2,64,3,3,0.014,0.001,7.076536e+10,1.139237e+01,6.433763e-07
1024,2048,20,2,256,3,3,0.014,0.001,7.554842e+10,1.216239e+01,6.433763e-07
1024,2048,20,2,576,3,3,0.014,0.001,6.983024e+10,1.124183e+01,6.433763e-07
1024,2048,20,2,1024,3,3,0.014,0.001,6.082700e+10,9.792416e+00,6.433763e-07
1024,2048,32,2,64,3,3,0.018,0.001,1.114819e+11,1.505638e+01,6.478481e-07
1024,2048,32,2,256,3,3,0.018,0.001,1.207322e+11,1.630569e+01,6.478481e-07
1024,2048,32,2,576,3,3,0.018,0.001,1.153125e+11,1.557372e+01,6.478481e-07
1024,2048,32,2,1024,3,3,0.018,0.001,9.847054e+10,1.329910e+01,6.478481e-07
2048,4096,3,2,64,3,3,0.032,0.002,3.238588e+10,2.071322e+01,9.166582e-07
2048,4096,3,2,256,3,3,0.032,0.001,3.545901e+10,2.267872e+01,9.166582e-07
2048,4096,3,2,576,3,3,0.032,0.002,3.175677e+10,2.031086e+01,9.166582e-07
2048,4096,3,2,1024,3,3,0.032,0.002,2.621779e+10,1.676826e+01,9.166582e-07
2048,4096,6,2,64,3,3,0.036,0.002,6.490904e+10,2.330742e+01,9.070537e-07
2048,4096,6,2,256,3,3,0.036,0.001,7.105869e+10,2.551562e+01,9.070537e-07
2048,4096,6,2,576,3,3,0.036,0.002,6.364375e+10,2.285308e+01,9.070537e-07
2048,4096,6,2,1024,3,3,0.036,0.002,5.245273e+10,1.883463e+01,9.070537e-07
2048,4096,8,2,64,3,3,0.032,0.002,8.610950e+10,2.060833e+01,9.089295e-07
2048,4096,8,2,256,3,3,0.032,0.001,9.453359e+10,2.262444e+01,9.089295e-07
2048,4096,8,2,576,3,3,0.032,0.002,8.474787e+10,2.028246e+01,9.089295e-07
2048,4096,8,2,1024,3,3,0.032,0.002,7.060983e+10,1.689884e+01,9.089295e-07
2048,4096,20,2,64,3,3,0.050,0.002,2.081053e+11,3.104623e+01,9.080849e-07
2048,4096,20,2,256,3,3,0.050,0.002,2.181697e+11,3.254768e+01,9.080849e-07
2048,4096,20,2,576,3,3,0.050,0.002,2.116264e+11,3.157152e+01,9.080849e-07
2048,4096,20,2,1024,3,3,0.050,0.002,1.731835e+11,2.583641e+01,9.080849e-07
2048,4096,32,2,64,3,3,0.064,0.002,3.155341e+11,3.762793e+01,9.092706e-07
2048,4096,32,2,256,3,3,0.064,0.002,3.481105e+11,4.151272e+01,9.092706e-07
2048,4096,32,2,576,3,3,0.064,0.002,2.338385e+11,2.788561e+01,9.092706e-07
2048,4096,32,2,1024,3,3,0.064,0.002,2.813728e+11,3.355415e+01,9.092706e-07
4096,8192,3,2,64,3,3,0.129,0.002,8.277251e+10,5.297095e+01,1.272343e-06
4096,8192,3,2,256,3,3,0.129,0.002,8.850244e+10,5.663787e+01,1.272343e-06
4096,8192,3,2,576,3,3,0.129,0.004,5.376065e+10,3.440458e+01,1.272343e-06
4096,8192,3,2,1024,3,3,0.129,0.003,6.692764e+10,4.283090e+01,1.272343e-06
4096,8192,6,2,64,3,3,0.152,0.002,1.671802e+11,6.327891e+01,1.285568e-06
4096,8192,6,2,256,3,3,0.152,0.002,1.782067e+11,6.745253e+01,1.285568e-06
4096,8192,6,2,576,3,3,0.152,0.004,1.078340e+11,4.081595e+01,1.285568e-06
4096,8192,6,2,1024,3,3,0.152,0.003,1.340174e+11,5.072654e+01,1.285568e-06
4096,8192,8,2,64,3,3,0.126,0.002,2.213569e+11,5.184947e+01,1.285518e-06
4096,8192,8,2,256,3,3,0.126,0.002,2.339460e+11,5.479828e+01,1.285518e-06
4096,8192,8,2,576,3,3,0.126,0.004,1.439831e+11,3.372584e+01,1.285518e-06
4096,8192,8,2,1024,3,3,0.126,0.003,1.790736e+11,4.194525e+01,1.285518e-06
4096,8192,20,2,64,3,3,0.202,0.003,4.317808e+11,6.490659e+01,1.281704e-06
4096,8192,20,2,256,3,3,0.202,0.003,4.116530e+11,6.188091e+01,1.281704e-06
4096,8192,20,2,576,3,3,0.202,0.004,3.610489e+11,5.427396e+01,1.281704e-06
4096,8192,20,2,1024,3,3,0.202,0.003,4.478119e+11,6.731643e+01,1.281704e-06
4096,8192,32,2,64,3,3,0.274,0.004,5.264453e+11,6.708659e+01,1.278770e-06
4096,8192,32,2,256,3,3,0.274,0.003,6.591326e+11,8.399536e+01,1.278770e-06
4096,8192,32,2,576,3,3,0.274,0.005,4.154294e+11,5.293948e+01,1.278770e-06
4096,8192,32,2,1024,3,3,0.274,0.003,7.154812e+11,9.117604e+01,1.278770e-06
8192,16384,3,2,64,3,3,0.515,0.005,1.623117e+11,1.038626e+02,1.822426e-06
8192,16384,3,2,256,3,3,0.515,0.006,1.424226e+11,9.113564e+01,1.822426e-06
8192,16384,3,2,576,3,3,0.515,0.009,8.481358e+10,5.427186e+01,1.822426e-06
8192,16384,3,2,1024,3,3,0.515,0.009,8.624406e+10,5.518722e+01,1.822426e-06
8192,16384,6,2,64,3,3,0.610,0.005,3.258331e+11,1.234925e+02,1.800778e-06
8192,16384,6,2,256,3,3,0.610,0.006,2.840023e+11,1.076384e+02,1.800778e-06
8192,16384,6,2,576,3,3,0.610,0.009,1.696115e+11,6.428363e+01,1.800778e-06
8192,16384,6,2,1024,3,3,0.610,0.009,1.733351e+11,6.569489e+01,1.800778e-06
8192,16384,8,2,64,3,3,0.498,0.005,4.307434e+11,9.982228e+01,1.795497e-06
8192,16384,8,2,256,3,3,0.498,0.006,3.766345e+11,8.728286e+01,1.795497e-06
8192,16384,8,2,576,3,3,0.498,0.010,2.259411e+11,5.236054e+01,1.795497e-06
8192,16384,8,2,1024,3,3,0.498,0.009,2.306223e+11,5.344538e+01,1.795497e-06
8192,16384,20,2,64,3,3,0.807,0.009,5.795798e+11,8.710175e+01,1.804182e-06
8192,16384,20,2,256,3,3,0.807,0.010,5.381001e+11,8.086801e+01,1.804182e-06
8192,16384,20,2,576,3,3,0.807,0.010,5.645113e+11,8.483719e+01,1.804182e-06
8192,16384,20,2,1024,3,3,0.807,0.009,5.731924e+11,8.614182e+01,1.804182e-06
8192,16384,32,2,64,3,3,1.121,0.013,6.676925e+11,8.716028e+01,1.805746e-06
8192,16384,32,2,256,3,3,1.121,0.010,8.526490e+11,1.113044e+02,1.805746e-06
8192,16384,32,2,576,3,3,1.121,0.015,5.634167e+11,7.354816e+01,1.805746e-06
8192,16384,32,2,1024,3,3,1.121,0.009,9.237369e+11,1.205842e+02,1.805746e-06
16384,32768,3,2,64,3,3,2.060,0.016,2.062234e+11,1.318560e+02,2.561758e-06
16384,32768,3,2,256,3,3,2.060,0.020,1.613444e+11,1.031611e+02,2.561758e-06
16384,32768,3,2,576,3,3,2.060,0.032,1.021500e+11,6.531316e+01,2.561758e-06
16384,32768,3,2,1024,3,3,2.060,0.037,8.769873e+10,5.607322e+01,2.561758e-06
16384,32768,6,2,64,3,3,2.435,0.016,4.120841e+11,1.557758e+02,2.549321e-06
16384,32768,6,2,256,3,3,2.435,0.020,3.206942e+11,1.212286e+02,2.549321e-06
16384,32768,6,2,576,3,3,2.435,0.031,2.052629e+11,7.759333e+01,2.549321e-06
16384,32768,6,2,1024,3,3,2.435,0.037,1.758546e+11,6.647644e+01,2.549321e-06
16384,32768,8,2,64,3,3,2.055,0.016,5.509889e+11,1.318128e+02,2.544656e-06
16384,32768,8,2,256,3,3,2.055,0.020,4.316063e+11,1.032530e+02,2.544656e-06
16384,32768,8,2,576,3,3,2.055,0.031,2.736819e+11,6.547278e+01,2.544656e-06
16384,32768,8,2,1024,3,3,2.055,0.037,2.343794e+11,5.607046e+01,2.544656e-06
16384,32768,20,2,64,3,3,3.208,0.035,6.082935e+11,9.087659e+01,2.554409e-06
16384,32768,20,2,256,3,3,3.208,0.036,5.960769e+11,8.905148e+01,2.554409e-06
16384,32768,20,2,576,3,3,3.208,0.031,6.838916e+11,1.021706e+02,2.554409e-06
16384,32768,20,2,1024,3,3,3.208,0.037,5.855448e+11,8.747803e+01,2.554409e-06
16384,32768,32,2,64,3,3,4.366,0.049,7.003802e+11,8.899331e+01,2.553338e-06
16384,32768,32,2,256,3,3,4.366,0.036,9.458125e+11,1.201790e+02,2.553338e-06
16384,32768,32,2,576,3,3,4.366,0.063,5.472743e+11,6.953902e+01,2.553338e-06
16384,32768,32,2,1024,3,3,4.366,0.037,9.361659e+11,1.189533e+02,2.553338e-06
1024,2048,3,3,64,3,3,0.009,0.002,5.904888e+09,4.053579e+00,6.469017e-07
1024,2048,3,3,256,3,3,0.009,0.003,4.871391e+09,3.344105e+00,6.469017e-07
1024,2048,3,3,576,3,3,0.009,0.003,4.371996e+09,3.001281e+00,6.469017e-07
1024,2048,3,3,1024,3,3,0.009,0.003,4.364333e+09,2.996021e+00,6.469017e-07
1024,2048,6,3,64,3,3,0.010,0.003,9.385469e+09,3.811259e+00,6.384285e-07
1024,2048,6,3,256,3,3,0.010,0.003,7.510019e+09,3.049675e+00,6.384285e-07
1024,2048,6,3,576,3,3,0.010,0.004,6.580662e+09,2.672281e+00,6.384285e-07
1024,2048,6,3,1024,3,3,0.010,0.004,6.512884e+09,2.644757e+00,6.384285e-07
1024,2048,8,3,64,3,3,0.009,0.003,1.291270e+10,3.310937e+00,6.420910e-07
